timestamp,oi_sum,oi_mean,oi_std,oi_min,oi_max,ltp_mean,ltp_std,ltp_min,ltp_max,strike_min,strike_max,strike_mean,token_count,call_oi_total,call_ltp_avg,put_oi_total,put_ltp_avg,pcr,underlying_price,atm_strike,future_price,price_change,price_change_pct,direction
2025-11-11 18:31:32.212973,322032750,14637852.272727272,13039691.299428808,544500,47818275,74.74772727272727,88.05752648569695,0.7,263.6,25300.0,25800.0,25550.0,22,144987000,81.31818181818181,177045750,68.17727272727274,1.2211146516584246,25563.9,25550.0,25599.15,35.25,0.1378897586049071,1
2025-11-11 18:32:03.312143,323184600,14690209.090909092,13089590.780082945,544500,47818275,75.0909090909091,88.73882845364072,0.7,270.9,25300.0,25800.0,25550.0,22,145492350,84.83181818181818,177692250,65.35000000000001,1.2213167908828195,25565.7,25550.0,25596.35,30.649999999997817,0.1198871926057088,1
2025-11-11 18:32:34.422675,323413725,14700623.863636363,13148940.436095703,600450,48162150,75.07954545454545,88.69864799942785,0.75,269.0,25300.0,25800.0,25550.0,22,144959850,84.08636363636364,178453875,66.07272727272726,1.2310572548191792,25568.1,25550.0,25606.0,37.900000000001455,0.1482315854521897,1
2025-11-11 18:33:05.572549,323413725,14700623.863636363,13148940.436095703,600450,48162150,75.32272727272726,89.1657148065875,0.7,276.5,25300.0,25800.0,25550.0,22,144959850,87.88636363636364,178453875,62.75909090909091,1.2310572548191792,25570.65,25550.0,25604.7,34.04999999999927,0.1331604789084326,1
2025-11-11 18:33:36.752665,323413725,14700623.863636363,13148940.436095703,600450,48162150,75.28863636363636,89.17477479622089,0.7,276.25,25300.0,25800.0,25550.0,22,144959850,87.57727272727273,178453875,63.0,1.2310572548191792,25569.6,25550.0,25608.35,38.75,0.151547149740316,1
2025-11-11 18:34:07.930225,323413725,14700623.863636363,13148940.436095703,600450,48162150,75.29318181818182,89.09235483134307,0.7,274.7,25300.0,25800.0,25550.0,22,144959850,86.78636363636363,178453875,63.8,1.2310572548191792,25568.55,25550.0,25611.5,42.95000000000073,0.1679798033130567,1
2025-11-11 18:34:39.188680,323413725,14700623.863636363,13148940.436095703,600450,48162150,75.24318181818181,89.00226628395286,0.65,272.7,25300.0,25800.0,25550.0,22,144959850,86.02727272727272,178453875,64.4590909090909,1.2310572548191792,25567.6,25550.0,25611.35,43.75,0.1711150049281115,1
2025-11-11 18:35:10.399026,325287150,14785779.545454543,13307252.45342571,547575,48162150,75.00681818181819,88.94499677496593,0.65,272.2,25300.0,25800.0,25550.0,22,146840850,85.53636363636363,178446300,64.47727272727273,1.2152360872332189,25568.55,25550.0,25610.45,41.900000000001455,0.1638731957815413,1
2025-11-11 18:35:41.551474,325435200,14792509.090909092,13307889.37370948,547575,48184950,74.85227272727273,88.69638887435413,0.7,269.45,25300.0,25800.0,25550.0,22,146973675,84.14999999999999,178461525,65.55454545454546,1.214241427929185,25567.1,25550.0,25609.95,42.85000000000218,0.1675982023772818,1
2025-11-11 18:36:12.763255,317915100,14450686.363636363,13441277.386315508,182550,48184950,74.93181818181819,88.64549453468406,0.5,269.95,25350.0,25850.0,25600.0,22,153180975,65.20454545454545,164734125,84.6590909090909,1.0754215724243823,25579.05,25600.0,25609.55,30.5,0.1192382047026761,1
2025-11-11 18:36:43.878126,317915100,14450686.363636363,13441277.386315508,182550,48184950,75.06590909090909,89.21616657145513,0.55,274.5,25350.0,25850.0,25600.0,22,153180975,63.49090909090909,164734125,86.64090909090909,1.0754215724243823,25576.9,25600.0,25610.4,33.5,0.1309775617842657,1
2025-11-11 18:37:15.064806,317915100,14450686.363636363,13441277.386315508,182550,48184950,74.93636363636364,88.90801986137694,0.5,272.3,25350.0,25850.0,25600.0,22,153180975,64.06818181818181,164734125,85.80454545454546,1.0754215724243823,25576.65,25600.0,25610.3,33.64999999999782,0.1315653144567317,1
2025-11-11 18:37:46.336487,317915100,14450686.363636363,13441277.386315508,182550,48184950,74.89999999999999,88.96747666851019,0.55,272.3,25350.0,25850.0,25600.0,22,153180975,64.39545454545454,164734125,85.40454545454546,1.0754215724243823,25575.0,25600.0,25608.7,33.70000000000073,0.1317693059628567,1
2025-11-11 18:38:17.535427,327571500,14889613.636363637,13390759.830062384,563325,47125800,75.05227272727274,89.41113635399425,0.7,276.9,25300.0,25800.0,25550.0,22,149177550,87.85454545454546,178393950,62.25,1.1958498446984818,25571.4,25550.0,25610.5,39.099999999998545,0.1529051987767521,1
2025-11-11 18:38:48.713830,327571500,14889613.636363637,13390759.830062384,563325,47125800,74.77272727272727,88.81188483218834,0.65,271.45,25300.0,25800.0,25550.0,22,149177550,85.06818181818181,178393950,64.47727272727273,1.1958498446984818,25568.55,25550.0,25610.95,42.400000000001455,0.1658287231775024,1
2025-11-11 18:39:19.913992,327571500,14889613.636363637,13390759.830062384,563325,47125800,74.96818181818182,88.98026606454799,0.65,272.25,25300.0,25800.0,25550.0,22,149177550,85.39545454545454,178393950,64.5409090909091,1.1958498446984818,25570.15,25550.0,25612.3,42.14999999999782,0.164840644266841,1
2025-11-11 18:39:51.153633,327571500,14889613.636363637,13390759.830062384,563325,47125800,74.75454545454545,88.66364331010567,0.6,270.0,25300.0,25800.0,25550.0,22,149177550,84.2909090909091,178393950,65.21818181818182,1.1958498446984818,25571.6,25550.0,25611.9,40.30000000000291,0.15759670884889,1
2025-11-11 18:40:22.324125,319762200,14534645.454545457,13528683.253874669,183075,47125800,74.99090909090908,89.3910758254393,0.55,276.5,25350.0,25850.0,25600.0,22,155297925,62.24545454545455,164464275,87.73636363636363,1.0590242915351251,25575.25,25600.0,25612.85,37.599999999998545,0.1470171357073671,1
2025-11-11 18:40:53.555838,327571500,14889613.636363637,13390759.830062384,563325,47125800,74.92727272727274,89.24070676876525,0.7,274.75,25300.0,25800.0,25550.0,22,149177550,86.60000000000001,178393950,63.25454545454546,1.1958498446984818,25571.5,25550.0,25610.45,38.95000000000073,0.1523180102848897,1
2025-11-11 18:41:24.791049,328677750,14939897.727272728,13499506.50452265,570525,47709300,74.97045454545454,89.604736082168,0.7,278.15,25300.0,25800.0,25550.0,22,149948175,88.43636363636364,178729575,61.50454545454545,1.1919423160702023,25574.05,25550.0,25610.95,36.900000000001455,0.1442868845568117,1
2025-11-11 18:41:56.028552,320610825,14573219.318181818,13644692.293218017,182925,47709300,74.88181818181819,88.87997731753404,0.55,270.65,25350.0,25850.0,25600.0,22,155816925,64.91363636363636,164793900,84.85,1.0576123229231995,25576.2,25600.0,25612.35,36.14999999999782,0.1413423417082978,1
2025-11-11 18:42:27.286599,320610825,14573219.318181818,13644692.293218017,182925,47709300,74.68409090909091,88.68400213594605,0.55,269.25,25350.0,25850.0,25600.0,22,155816925,65.20454545454545,164793900,84.16363636363636,1.0576123229231995,25578.3,25600.0,25611.2,32.900000000001455,0.1286246544922897,1
2025-11-11 18:42:58.493374,320610825,14573219.318181818,13644692.293218017,182925,47709300,74.58863636363637,88.79815250627763,0.55,270.0,25350.0,25850.0,25600.0,22,155816925,64.73636363636363,164793900,84.44090909090909,1.0576123229231995,25578.45,25600.0,25614.05,35.599999999998545,0.1391796610036902,1
2025-11-11 18:43:29.715927,320610825,14573219.318181818,13644692.293218017,182925,47709300,74.55227272727274,88.63036467378316,0.5,267.15,25350.0,25850.0,25600.0,22,155816925,66.49090909090908,164793900,82.61363636363636,1.0576123229231995,25580.9,25600.0,25613.25,32.349999999998545,0.1264615396643527,1
2025-11-11 18:44:01.005227,320610825,14573219.318181818,13644692.293218017,182925,47709300,74.43863636363636,88.1883184303667,0.55,261.45,25350.0,25850.0,25600.0,22,155816925,69.02727272727272,164793900,79.85000000000001,1.0576123229231995,25583.4,25600.0,25614.95,31.549999999999272,0.1233221542093668,1
2025-11-11 18:44:32.240299,318929775,14496807.954545457,13556830.923591852,186750,46761750,74.425,87.99985220496247,0.5,256.4,25350.0,25850.0,25600.0,22,153690750,71.21818181818182,165239025,77.63181818181818,1.075139687977318,25588.0,25600.0,25606.35,18.349999999998545,0.0717133031108272,1
2025-11-11 18:45:03.473194,318929775,14496807.954545457,13556830.923591852,186750,46761750,74.6659090909091,88.57757883879941,0.55,258.1,25350.0,25850.0,25600.0,22,153690750,72.26363636363637,165239025,77.06818181818181,1.075139687977318,25586.8,25600.0,25612.35,25.549999999999272,0.0998561758406646,1
2025-11-11 18:45:34.378164,318929775,14496807.954545457,13556830.923591852,186750,46761750,74.75454545454545,87.94022308078276,0.55,255.2,25350.0,25850.0,25600.0,22,153690750,76.73636363636363,165239025,72.77272727272727,1.075139687977318,25597.2,25600.0,25613.35,16.149999999997817,0.063092838279178,1
2025-11-11 18:46:05.180777,318929775,14496807.954545457,13556830.923591852,186750,46761750,74.38181818181819,87.98597635209849,0.5,252.45,25350.0,25850.0,25600.0,22,153690750,75.0909090909091,165239025,73.67272727272727,1.075139687977318,25597.1,25600.0,25615.3,18.200000000000728,0.0711018045012937,1
2025-11-11 18:46:35.967066,318929775,14496807.954545457,13556830.923591852,186750,46761750,74.51363636363637,87.91675334929354,0.55,254.2,25350.0,25850.0,25600.0,22,153690750,76.32272727272726,165239025,72.70454545454545,1.075139687977318,25597.75,25600.0,25613.05,15.299999999999272,0.0597708782998475,1
2025-11-11 18:47:06.792237,318929775,14496807.954545457,13556830.923591852,186750,46761750,74.49545454545455,87.99418123226066,0.55,255.0,25350.0,25850.0,25600.0,22,153690750,76.49090909090908,165239025,72.5,1.075139687977318,25599.15,25600.0,25617.9,18.75,0.0732446194502549,1
2025-11-11 18:47:37.608231,312888075,14222185.227272728,13088501.122338034,201225,44222700,74.43863636363636,87.99278099694179,0.5,254.9,25350.0,25850.0,25600.0,22,147615000,76.42272727272727,165273075,72.45454545454545,1.119622497713647,25596.35,25600.0,25617.45,21.100000000002183,0.0824336282321585,1
2025-11-11 18:48:08.412326,312888075,14222185.227272728,13088501.122338034,201225,44222700,74.77727272727272,88.22242551435754,0.7,267.45,25350.0,25850.0,25600.0,22,147615000,83.26363636363637,165273075,66.2909090909091,1.119622497713647,25606.0,25600.0,25619.5,13.5,0.0527220182769661,1
2025-11-11 18:48:39.258044,312888075,14222185.227272728,13088501.122338034,201225,44222700,74.67727272727274,88.39109620004659,0.55,265.3,25350.0,25850.0,25600.0,22,147615000,82.03636363636363,165273075,67.31818181818181,1.119622497713647,25604.7,25600.0,25622.45,17.75,0.0693232101918785,1
2025-11-11 18:49:10.143591,312888075,14222185.227272728,13088501.122338034,201225,44222700,74.68636363636364,88.52656203731841,0.6,267.45,25350.0,25850.0,25600.0,22,147615000,82.68636363636364,165273075,66.68636363636364,1.119622497713647,25608.35,25600.0,25621.15,12.80000000000291,0.0499836967239313,0
2025-11-11 18:49:40.962640,312888075,14222185.227272728,13088501.122338034,201225,44222700,74.77499999999999,88.66750995392039,0.6,268.0,25350.0,25850.0,25600.0,22,147615000,83.35000000000001,165273075,66.2,1.119622497713647,25611.5,25600.0,25622.4,10.900000000001455,0.0425590066962162,0
2025-11-11 18:50:11.771445,311054175,14138826.136363637,12792598.286112554,201225,44222700,74.63409090909092,88.49879120288759,0.55,267.0,25350.0,25850.0,25600.0,22,141938100,82.68181818181819,169116075,66.58636363636364,1.1914776582186175,25611.35,25600.0,25622.35,11.0,0.0429497078443735,0
2025-11-11 18:50:42.643770,308252100,14011459.090909092,12614020.76122738,192825,42837000,74.5340909090909,88.55126627359999,0.55,266.65,25350.0,25850.0,25600.0,22,141521025,82.19545454545454,166731075,66.87272727272726,1.1781364288451133,25610.45,25600.0,25632.9,22.450000000000728,0.0876595296060812,1
2025-11-11 18:51:13.461851,308252100,14011459.090909092,12614020.76122738,192825,42837000,74.3340909090909,88.24113524391105,0.6,262.35,25350.0,25850.0,25600.0,22,141521025,80.19545454545454,166731075,68.47272727272728,1.1781364288451133,25609.95,25600.0,25631.7,21.75,0.0849279284028274,1
2025-11-11 18:51:44.282379,308252100,14011459.090909092,12614020.76122738,192825,42837000,74.7840909090909,88.76021790457442,0.6,270.85,25350.0,25850.0,25600.0,22,141521025,84.52727272727273,166731075,65.04090909090908,1.1781364288451133,25609.55,25600.0,25626.7,17.150000000001455,0.0669672055932314,1
2025-11-11 18:52:15.134749,308252100,14011459.090909092,12614020.76122738,192825,42837000,74.52954545454546,88.66400684216431,0.55,269.3,25350.0,25850.0,25600.0,22,141521025,83.61363636363636,166731075,65.44545454545454,1.1781364288451133,25610.4,25600.0,25625.95,15.549999999999272,0.0607175210070878,1
2025-11-11 18:52:46.021060,308252100,14011459.090909092,12614020.76122738,192825,42837000,74.60681818181818,88.62903734568322,0.6,268.4,25350.0,25850.0,25600.0,22,141521025,83.24545454545455,166731075,65.96818181818183,1.1781364288451133,25610.3,25600.0,25626.15,15.850000000002185,0.0618891617825723,1
2025-11-11 18:53:16.906837,311893425,14176973.863636363,12755413.073498018,192825,42837000,74.68636363636364,88.67891409571276,0.5,267.9,25350.0,25850.0,25600.0,22,140985975,82.91363636363636,170907450,66.4590909090909,1.2122301526800805,25608.7,25600.0,25635.45,26.75,0.1044566885472511,1
2025-11-11 18:53:47.759316,310829775,14128626.136363637,12707482.309121486,200775,42291675,74.63636363636364,88.57466070767937,0.5,267.9,25350.0,25850.0,25600.0,22,140459700,82.5909090909091,170370075,66.68181818181819,1.212946311290712,25610.5,25600.0,25642.95,32.45000000000073,0.1267058433064587,1
2025-11-11 18:54:18.602217,310829775,14128626.136363637,12707482.309121486,200775,42291675,74.65681818181818,88.64821902899679,0.55,269.05,25350.0,25850.0,25600.0,22,140459700,83.57727272727273,170370075,65.73636363636363,1.212946311290712,25610.95,25600.0,25643.45,32.5,0.1268988460014168,1
2025-11-11 18:54:49.462457,310829775,14128626.136363637,12707482.309121486,200775,42291675,74.73863636363636,88.8549338499586,0.6,270.9,25350.0,25850.0,25600.0,22,140459700,84.64545454545454,170370075,64.83181818181818,1.212946311290712,25612.3,25600.0,25646.3,34.0,0.1327487183892109,1
2025-11-11 18:55:20.256431,310829775,14128626.136363637,12707482.309121486,200775,42291675,74.69090909090909,88.86516623831169,0.55,270.7,25350.0,25850.0,25600.0,22,140459700,84.07272727272726,170370075,65.30909090909091,1.212946311290712,25611.9,25600.0,25633.0,21.099999999998545,0.082383579507957,1
2025-11-11 18:55:51.127854,310829775,14128626.136363637,12707482.309121486,200775,42291675,74.33863636363637,88.42551066376257,0.55,266.5,25350.0,25850.0,25600.0,22,140459700,82.17727272727274,170370075,66.5,1.212946311290712,25612.85,25600.0,25627.85,15.0,0.058564353439777,1
2025-11-11 18:56:21.985892,313917150,14268961.363636363,12776382.703169191,196050,41642475,74.44772727272726,88.46489817365111,0.5,265.15,25350.0,25850.0,25600.0,22,141079500,81.37272727272727,172837650,67.52272727272727,1.2251081836836677,25610.45,25600.0,25631.45,21.0,0.0819977782506747,1
2025-11-11 18:56:52.804087,313917150,14268961.363636363,12776382.703169191,196050,41642475,74.55,88.55501921727209,0.55,267.1,25350.0,25850.0,25600.0,22,141079500,83.30909090909091,172837650,65.7909090909091,1.2251081836836677,25610.95,25600.0,25630.0,19.049999999999272,0.0743822466562122,1
2025-11-11 18:57:23.728579,313917150,14268961.363636363,12776382.703169191,196050,41642475,74.71136363636364,88.79213008323774,0.55,269.65,25350.0,25850.0,25600.0,22,141079500,83.93181818181819,172837650,65.49090909090908,1.2251081836836677,25612.35,25600.0,25632.1,19.75,0.0771112373522926,1
2025-11-11 18:57:55.002744,313917150,14268961.363636363,12776382.703169191,196050,41642475,74.60000000000001,88.57999881731875,0.55,266.85,25350.0,25850.0,25600.0,22,141079500,82.99545454545455,172837650,66.20454545454545,1.2251081836836677,25611.2,25600.0,25624.7,13.5,0.0527113138002122,1
2025-11-11 18:58:26.419128,313917150,14268961.363636363,12776382.703169191,196050,41642475,74.87045454545455,88.89500850935777,0.55,272.0,25350.0,25850.0,25600.0,22,141079500,85.01363636363637,172837650,64.72727272727273,1.2251081836836677,25614.05,25600.0,25627.2,13.150000000001455,0.0513390112067455,1
2025-11-11 18:58:57.736619,313917150,14268961.363636363,12776382.703169191,196050,41642475,74.62045454545455,88.68974770176426,0.55,268.2,25350.0,25850.0,25600.0,22,141079500,83.03636363636363,172837650,66.20454545454545,1.2251081836836677,25613.25,25600.0,25627.5,14.25,0.0556352669028723,1
2025-11-11 18:59:29.055453,314659050,14302684.090909092,12807832.012882236,204975,41184975,74.60909090909091,88.59660269252998,0.55,266.85,25350.0,25850.0,25600.0,22,140106075,82.56363636363636,174552975,66.65454545454546,1.2458630005872335,25614.95,25600.0,25624.25,9.299999999999272,0.036306922324655,0
2025-11-11 19:00:00.449984,314659050,14302684.090909092,12807832.012882236,204975,41184975,73.99772727272727,88.0141418253647,0.45,256.75,25350.0,25850.0,25600.0,22,140106075,77.07272727272726,174552975,70.92272727272727,1.2458630005872335,25606.35,25600.0,25631.35,25.0,0.0976320326793936,1
2025-11-11 19:00:31.804780,314659050,14302684.090909092,12807832.012882236,204975,41184975,74.40681818181818,88.55357175374871,0.45,265.8,25350.0,25850.0,25600.0,22,140106075,81.38181818181819,174552975,67.43181818181819,1.2458630005872335,25612.35,25600.0,25636.35,24.0,0.0937047947572163,1
2025-11-11 19:01:03.238405,314659050,14302684.090909092,12807832.012882236,204975,41184975,74.2840909090909,88.61636738312974,0.55,268.0,25350.0,25850.0,25600.0,22,140106075,82.50909090909092,174552975,66.05909090909091,1.2458630005872335,25613.35,25600.0,25634.2,20.850000000002183,0.0814028621793014,1
2025-11-11 19:01:34.524622,314659050,14302684.090909092,12807832.012882236,204975,41184975,74.48636363636363,88.7321453291794,0.5,269.35,25350.0,25850.0,25600.0,22,140106075,83.46818181818182,174552975,65.50454545454545,1.2458630005872335,25615.3,25600.0,25635.3,20.0,0.0780783359945029,1
2025-11-11 19:02:05.808496,314659050,14302684.090909092,12807832.012882236,204975,41184975,74.50227272727273,88.76415175872458,0.5,268.05,25350.0,25850.0,25600.0,22,140106075,82.41818181818182,174552975,66.58636363636364,1.2458630005872335,25613.05,25600.0,25642.25,29.200000000000728,0.1140043844836933,1
2025-11-11 19:02:37.156870,316379400,14380881.818181818,12979723.73021893,204300,41215950,74.70681818181818,89.29134935897386,0.55,274.95,25350.0,25850.0,25600.0,22,141551625,86.45454545454545,174827775,62.959090909090904,1.2350813704893886,25617.9,25600.0,25651.0,33.099999999998545,0.1292065313706369,1
